Ax,Ay,Az,Gx,Gy,Gz
0.488744372186093,0.430572929697273,0.5854390793094822,0.0,0.6548040532291539,0.6263581980222195
0.577288644322161,0.2621966474856143,0.3822867150362773,0.4954375010900466,0.5057990477353193,0.5380609379632698
0.4949974987493746,0.4898674005504129,0.7525644233174882,0.5006418194185256,0.494171302998064,0.5005040375324834
0.5705352676338168,0.3662747060295223,0.741055791843883,0.5256535919214469,0.4760556010952788,0.5389451837382493
0.4944972486243121,0.4878658994245685,0.7530647985989494,0.500610426077402,0.4941852555941189,0.5005197342030452
0.4952476238119059,0.4898674005504129,0.7525644233174882,0.500610426077402,0.4941852555941189,0.5005197342030452
0.4952476238119059,0.4898674005504129,0.7530647985989494,0.5006418194185256,0.4942166489352425,0.5004883408619216
0.8399199599799898,0.3112334250688017,0.7260445334000502,0.5632715349599735,0.0959432826970368,0.3103859636883688
0.5102551275637819,0.4080560420315238,0.8001000750562923,1.0,0.74949683450477,0.3721610827214539
0.4954977488744371,0.4898674005504129,0.7528146109582188,0.500610426077402,0.4942009522646807,0.5003505589758794
0.2651325662831415,0.4428321240930699,0.6332249186890169,0.3113172994750336,1.0,0.7459563632558383
0.5435217608804401,0.3975481611208407,0.816862646985239,0.2273226712245147,0.4946282505188621,0.5015557144601217
0.6175587793896947,0.4235676757568177,0.6512384288216163,0.6282208695955491,1.0,0.633896088040881
0.5327663831915957,0.1943957968476358,0.5869402051538655,0.0,0.4157158553813419,0.4107853567504403
0.5582791395697848,0.2469352014010509,0.3742807105328997,1.0,0.5199609327310463,0.5770514676386975
0.4947473736868433,0.4893670252689518,0.7523142356767576,0.5006714686851422,0.4942323456058042,0.5005197342030452
0.5482741370685342,0.583937953465099,0.5586690017513136,0.4301672567452081,1.0,0.7540750300852852
0.5875437718859429,0.5306479859894923,0.741055791843883,0.0,0.68978146746429,0.4913319497008912
0.5405202601300649,0.399049286965224,0.691268451338504,0.0,0.3357186459005529,0.5253780281493625
0.3784392196098048,0.5626720040030024,0.4553415061295973,0.5645830789891344,1.0,1.0
0.4954977488744371,0.4898674005504129,0.7528146109582188,0.5005947294068402,0.4941556063275023,0.5005040375324834
0.5550275137568784,0.4280710532899676,0.7495621716287216,0.0047770200742975,0.6801210387707762,0.5257146345291871
0.2796398199099549,0.563422566925194,0.7368026019514637,0.3688194359663045,1.0,0.4512879990233183
0.7286143071535767,0.2476857643232425,0.9194395796847638,0.0,0.3279365854509304,0.1939480614611856
0.5597798899449724,0.3825369026770079,0.659744808606455,0.0,0.3995849102673666,0.4732179918726128
0.4954977488744371,0.4901175881911435,0.7530647985989494,0.5005947294068402,0.4942009522646807,0.5005336867991
0.4839919959979989,0.4791093319989993,0.4550913184888667,0.4568585729982385,0.0,0.3595706088564103
0.4952476238119059,0.4898674005504129,0.7528146109582188,0.5005197342030452,0.4942166489352425,0.5004726441913598
0.349424712356178,0.5689266950212661,0.7092819614711035,0.6075570748382371,1.0,0.6003087011877147
0.4939969984992495,0.4883662747060296,0.7525644233174882,0.5005493834696618,0.4942009522646807,0.5004726441913598
0.4957478739369684,0.4898674005504129,0.7525644233174882,0.5007028620262658,0.4941852555941189,0.5005493834696618
0.4952476238119059,0.4896172129096824,0.7530647985989494,0.5005947294068402,0.4941852555941189,0.5005197342030452
0.5175087543771886,0.3350012509382037,0.6084563422566927,0.0,0.5032963008179709,0.5760887385109092
0.7633816908454226,0.3204903677758319,0.5131348511383539,0.4139752690234927,0.9471527983675464,0.8374278389172785
0.4212106053026513,0.3920440330247687,0.4345759319489618,0.0,0.620574846957462,0.0468493294033521
0.4939969984992495,0.4888666499874907,0.7540655491618715,0.5006418194185256,0.4941399096569405,0.5004883408619216
0.5692846423211605,0.2419314485864399,0.6044533400050038,0.0,0.6148978844376232,0.5616844271587282
