Ax,Ay,Az,Gx,Gy,Gz,Label
-1.061,0.252,-0.483,82.863,286.685,177.432,Roll
-1.754,-0.053,0.612,65.074,286.685,127.768,Roll
-1.831,-0.355,0.477,29.601,243.189,124.460,Roll
-1.335,-0.481,-0.088,18.909,65.109,118.177,Roll
-1.324,-0.096,0.007,59.728,-268.091,41.344,Roll
-1.325,0.021,0.807,-11.970,-286.685,-88.900,Roll
-0.824,0.361,0.493,-152.784,-286.685,-224.717,Roll
-0.092,0.191,0.064,-166.259,-286.685,-282.599,Roll
0.997,-0.225,0.482,-45.010,-286.685,-238.656,Roll
1.420,-0.731,1.269,34.571,-280.709,-130.235,Roll
1.322,-0.756,1.095,13.939,-117.757,-50.024,Roll
1.146,-0.285,0.681,-53.734,144.620,102.760,Roll
0.911,-0.165,0.607,-85.978,286.221,202.038,Roll
0.346,0.068,-0.134,-52.115,286.685,262.806,Roll
-0.557,0.172,-0.421,13.055,286.685,217.201,Roll
-1.185,0.185,0.096,124.014,286.685,110.189,Roll
-1.327,-0.159,0.444,114.669,286.685,48.545,Roll
-1.266,-0.471,0.058,47.705,277.961,33.845,Roll
-1.107,-0.441,-0.229,57.549,4.891,79.625,Roll
-1.341,-0.160,0.507,51.310,-286.615,109.305,Roll
-1.251,0.383,1.586,24.229,-286.685,43.347,Roll
-0.960,0.332,1.194,-164.360,-286.685,-167.055,Roll
-0.128,-0.064,0.472,-183.225,-286.685,-286.685,Roll
0.696,-0.505,0.232,-37.319,-286.685,-191.861,Roll
1.725,-0.840,1.087,49.717,-286.353,-38.474,Roll
1.500,-0.877,1.019,19.644,-58.949,70.569,Roll
0.837,-0.314,0.268,-12.084,286.685,237.939,Roll
0.090,0.119,-0.190,-7.927,286.685,262.736,Roll
-0.907,0.196,-0.464,87.378,286.685,145.705,Roll
-1.182,0.106,0.143,131.285,286.685,79.957,Roll
-1.604,-0.359,1.026,-31.421,253.977,51.284,Roll
-1.434,-0.521,0.015,-87.080,-43.943,76.029,Roll
-1.349,-0.295,0.199,16.739,-259.892,47.346,Roll
-1.150,-0.164,0.368,9.949,-286.685,-33.486,Roll
-0.865,0.214,1.073,-56.359,-286.685,-184.021,Roll
-0.358,0.306,0.656,-122.911,-286.685,-286.641,Roll
0.462,-0.086,0.086,-110.486,-286.685,-286.685,Roll
1.576,-0.667,0.216,106.085,-286.685,-222.040,Roll
1.735,-0.901,0.504,49.717,-153.274,-53.016,Roll
1.375,-0.647,0.507,7.726,106.846,57.208,Roll
0.761,-0.309,0.576,-29.024,286.685,202.169,Roll
0.058,0.168,1.021,-42.779,286.685,255.885,Roll
-0.160,0.224,0.271,-136.474,286.685,153.501,Roll
-0.290,-0.052,-0.338,-120.855,286.685,130.357,Roll
-1.155,-0.487,0.757,-35.464,279.221,105.402,Roll
-1.004,-0.686,0.722,-42.324,248.973,139.519,Roll
-1.096,-0.538,0.069,59.798,279.991,138.600,Roll
-1.457,-0.478,0.157,65.861,38.763,139.598,Roll
-1.548,-0.033,0.803,51.949,-286.685,70.262,Roll
-1.079,0.198,1.119,-21.481,-286.685,-119.569,Roll
-0.284,0.167,0.633,-141.199,-286.685,-284.366,Roll
0.894,-0.574,0.456,-34.729,-286.685,-257.994,Roll
1.359,-0.755,0.904,36.278,-231.674,-108.719,Roll
1.213,-0.797,0.777,-32.217,-2.196,-18.970,Roll
0.860,-0.424,0.467,-67.077,273.280,128.905,Roll
0.425,-0.141,0.316,-109.918,286.685,193.988,Roll
0.088,0.034,0.067,-137.716,286.685,229.346,Roll
-0.616,0.049,-0.338,-61.644,286.685,239.234,Roll
-1.323,-0.213,0.524,54.259,286.685,188.781,Roll
-1.463,-0.509,0.570,29.733,270.392,145.425,Roll
-1.453,-0.475,0.222,62.921,43.601,102.655,Roll
-1.428,-0.262,0.121,61.906,-179.576,34.554,Roll
-1.361,-0.165,0.657,26.049,-286.685,-89.101,Roll
-0.729,0.194,0.770,-64.234,-286.685,-232.908,Roll
-0.026,0.087,0.234,-94.360,-286.685,-286.685,Roll
0.597,-0.319,0.175,-60.463,-286.685,-254.800,Roll
1.352,-0.615,0.595,34.081,-286.685,-141.864,Roll
1.474,-0.842,0.965,33.241,-146.939,-48.781,Roll
1.132,-0.670,0.771,-56.263,123.611,79.686,Roll
0.883,-0.150,0.199,-99.601,286.685,264.556,Roll
0.402,0.067,-0.206,-59.544,286.685,286.685,Roll
-0.702,0.036,-0.634,72.030,286.685,285.443,Roll
-1.661,0.048,0.256,272.186,286.685,193.025,Roll
-1.684,-0.122,1.067,260.986,286.685,109.436,Roll
-1.314,-0.271,0.949,152.626,191.870,64.452,Roll
-0.931,-0.318,0.521,-6.142,-252.227,55.107,Roll
-1.265,-0.084,0.929,-7.184,-286.685,-12.215,Roll
-0.600,0.429,0.922,-142.686,-286.685,-121.931,Roll
-0.364,0.405,0.617,-245.324,-286.685,-229.425,Roll
0.752,-0.335,-0.046,-163.231,-286.685,-282.721,Roll
1.427,-0.870,0.719,70.963,-279.659,-137.331,Roll
1.272,-0.840,1.145,-7.324,29.400,0.324,Roll
0.851,-0.433,0.606,-107.686,283.973,136.614,Roll
0.609,-0.220,0.262,-115.334,286.685,210.674,Roll
0.362,-0.098,0.157,-71.094,286.685,229.469,Roll
-0.107,-0.033,-0.065,16.765,286.685,207.769,Roll
-1.224,0.098,0.227,123.279,286.685,159.092,Roll
-1.612,-0.254,0.729,64.418,286.685,121.467,Roll
-1.795,-0.415,0.825,33.049,267.557,124.075,Roll
-1.539,-0.434,0.234,-43.435,-152.268,74.095,Roll
-1.522,-0.027,0.502,-47.583,-286.685,-112.997,Roll
-1.183,0.122,0.482,-100.021,-286.685,-286.300,Roll
0.029,0.222,-0.062,-116.139,-286.685,-286.685,Roll
1.149,-0.633,0.423,13.781,-286.685,-269.710,Roll
1.570,-0.956,1.134,71.234,-213.701,-92.951,Roll
1.477,-0.710,0.856,-71.356,50.575,23.704,Roll
1.373,-0.238,0.376,-138.014,277.987,173.477,Roll
0.674,0.383,-0.287,-120.802,286.685,286.685,Roll
-0.701,0.259,-0.767,-25.987,286.685,286.685,Roll
-1.476,0.111,-0.024,164.010,286.685,238.516,Roll
-1.931,-0.350,0.610,136.220,286.685,150.964,Roll
-1.484,-0.675,0.189,28.814,65.039,127.418,Roll
-1.274,-0.082,0.306,152.171,-245.271,69.764,Roll
-1.142,0.009,0.999,82.224,-286.685,-50.138,Roll
-0.743,0.275,1.261,-25.349,-286.685,-130.848,Roll
-0.086,0.115,0.484,-111.116,-286.685,-214.462,Roll
0.832,-0.447,0.499,-26.565,-286.685,-158.751,Roll
1.128,-0.604,1.365,24.754,-233.503,-50.146,Roll
1.039,-0.740,1.103,-103.504,-50.164,30.800,Roll
1.090,-0.516,0.596,-144.331,160.326,156.783,Roll
0.831,-0.165,-0.114,-105.884,286.685,253.645,Roll
-0.282,-0.001,-0.508,-10.369,286.685,286.668,Roll
-1.201,0.095,0.003,86.450,286.685,217.709,Roll
-1.668,-0.060,0.864,154.298,286.685,103.889,Roll
-1.700,-0.336,0.981,104.247,286.685,61.215,Roll
-1.280,-0.437,0.074,27.921,49.280,70.009,Roll
-1.200,-0.068,0.119,51.511,-240.240,49.954,Roll
-1.179,-0.136,1.010,44.048,-286.685,-41.239,Roll
-1.089,0.055,1.263,-84.411,-286.685,-136.036,Roll
-0.552,0.194,0.660,-194.661,-286.685,-221.917,Roll
0.221,-0.282,0.517,-145.171,-286.685,-265.090,Roll
1.128,-0.816,0.719,-75.766,-286.685,-115.150,Roll
1.276,-0.802,0.673,-75.302,-133.035,-12.792,Roll
0.977,-0.651,0.427,-97.213,132.361,106.251,Roll
0.725,-0.485,0.013,-125.571,281.321,223.134,Roll
0.013,-0.142,-0.742,-5.950,286.685,286.283,Roll
-0.878,-0.046,-0.324,198.581,286.685,217.061,Roll
-1.649,0.260,0.184,206.395,286.685,120.076,Roll
-1.846,-0.359,0.573,166.425,286.685,91.927,Roll
-1.649,-0.626,0.796,119.866,200.515,113.872,Roll
-1.266,-0.473,0.103,-73.159,-225.251,136.553,Roll
-1.203,0.216,0.678,-45.334,-286.685,64.164,Roll
-0.971,0.173,0.852,-79.467,-286.685,-140.210,Roll
-0.511,0.105,0.777,-135.826,-286.685,-237.974,Roll
0.187,-0.266,0.269,-77.901,-286.685,-259.429,Roll
0.600,-0.613,0.189,63.595,-286.685,-165.191,Roll
0.997,-0.620,0.806,110.189,-271.714,-87.150,Roll
0.940,-0.498,1.163,84.114,-71.225,-27.624,Roll
0.691,-0.531,1.391,37.564,37.537,11.970,Roll
0.666,-0.389,0.951,-81.104,211.610,94.859,Roll
0.515,-0.107,0.230,-46.305,286.685,176.986,Roll
-0.006,-0.064,0.127,1.278,286.685,180.845,Roll
-0.604,0.072,0.093,15.304,286.685,189.473,Roll
-1.191,-0.052,0.306,-35.875,286.685,159.679,Roll
-1.417,-0.408,0.292,-20.458,286.685,133.516,Roll
-1.474,-0.526,0.260,-4.086,95.209,93.607,Roll
-1.500,-0.471,0.242,-37.502,-217.656,44.301,Roll
-1.313,0.041,0.639,-32.147,-286.685,-101.762,Roll
-0.743,0.150,0.359,-144.926,-286.685,-227.824,Roll
0.087,0.067,0.414,-189.542,-286.685,-286.685,Roll
0.997,-0.734,0.542,-19.740,-286.685,-213.202,Roll
1.324,-0.804,1.111,-20.965,-245.893,-64.234,Roll
1.206,-0.807,0.909,-73.762,-54.591,43.662,Roll
0.898,-0.371,0.250,-93.380,279.589,245.910,Roll
-0.139,0.031,-0.688,-7.726,286.685,286.685,Roll
-0.994,0.316,-0.511,159.023,286.685,286.449,Roll
-1.255,0.274,0.625,197.260,286.685,224.691,Roll
-1.610,-0.517,1.131,72.371,281.461,140.262,Roll
-1.490,-0.517,0.453,5.504,63.604,166.967,Roll
-1.707,-0.060,0.430,63.971,-104.125,67.471,Roll
-1.615,-0.081,0.608,13.055,-280.026,-70.481,Roll
-0.811,0.276,0.248,-117.399,-286.685,-252.770,Roll
0.158,0.074,-0.168,-85.330,-286.685,-286.685,Roll
0.803,-0.720,0.251,8.496,-286.685,-273.674,Roll
1.101,-0.689,0.900,194.023,-81.454,-101.054,Roll
0.767,-0.499,1.091,150.054,184.126,-32.191,Roll
0.560,-0.391,0.380,67.296,286.685,64.540,Roll
-0.246,-0.063,0.305,151.428,286.685,65.109,Roll
-0.767,0.241,1.047,110.180,286.685,-10.693,Roll
-0.968,0.368,1.210,-49.814,286.685,-38.990,Roll
-1.322,-0.080,0.408,-92.890,286.589,-48.440,Roll
-1.646,-0.543,0.019,-80.544,189.840,-14.569,Roll
-1.419,-0.416,0.265,-46.874,-75.985,27.317,Roll
-1.191,-0.239,0.264,-85.461,-278.880,-15.610,Roll
-1.360,0.053,0.489,-98.919,-286.685,-108.246,Roll
-0.803,0.201,0.324,-94.132,-286.685,-227.246,Roll
-0.361,-0.186,0.187,-94.491,-286.685,-286.633,Roll
0.920,-0.418,0.225,-23.712,-286.685,-193.690,Roll
1.237,-0.591,0.675,87.631,-153.020,-90.536,Roll
1.067,-0.681,0.813,58.826,16.292,-25.786,Roll
0.921,-0.582,0.464,11.515,237.913,46.156,Roll
0.572,-0.267,0.136,29.155,286.685,107.914,Roll
0.043,-0.096,0.087,57.496,286.685,107.363,Roll
-0.813,0.112,0.654,76.545,286.685,110.504,Roll
-1.188,-0.074,0.964,-12.364,286.685,84.035,Roll
-1.310,-0.256,0.272,-33.644,286.685,50.120,Roll
-1.347,-0.449,0.018,-14.779,80.106,105.613,Roll
-1.316,-0.408,0.155,-31.360,-186.944,116.139,Roll
-1.287,-0.077,0.663,-74.777,-286.685,33.854,Roll
-1.078,0.237,0.736,-134.881,-286.685,-156.791,Roll
-0.138,-0.109,0.639,-88.086,-286.685,-237.151,Roll
0.964,-0.510,0.705,-27.589,-286.685,-145.661,Roll
1.241,-0.733,0.823,-22.855,-247.923,-42.289,Roll
1.324,-0.754,0.535,-56.665,21.044,37.555,Roll
0.757,-0.296,-0.143,-49.499,286.685,193.480,Roll
-0.503,0.089,-0.588,58.861,286.685,248.920,Roll
-1.332,0.349,-0.099,163.476,286.685,175.315,Roll
-1.809,-0.153,0.816,45.176,286.685,123.174,Roll
-1.774,-0.391,0.411,-36.216,260.522,36.671,Roll
-1.335,-0.335,-0.057,46.769,123.830,100.861,Roll
-1.211,-0.305,0.062,71.452,-35.018,77.026,Roll
-1.420,-0.056,0.359,-23.511,-286.685,30.354,Roll
-1.283,0.366,0.750,-108.456,-286.685,-100.397,Roll
-0.769,0.310,0.558,-157.876,-286.685,-233.021,Roll
0.231,-0.101,0.240,-142.634,-286.685,-255.133,Roll
0.750,-0.655,0.324,18.218,-286.685,-109.384,Roll
1.099,-1.006,0.653,72.905,-280.009,-27.073,Roll
1.418,-0.551,0.153,50.173,79.082,40.600,Roll
0.021,-0.397,-0.139,76.939,286.685,134.995,Roll
-0.461,0.131,0.003,120.855,286.685,107.214,Roll
-1.317,0.695,0.117,129.273,286.685,54.565,Roll
-1.999,-0.267,1.060,-40.399,286.685,36.094,Roll
-1.289,-0.325,0.111,-40.469,251.676,30.056,Roll
-1.217,-0.405,-0.183,21.315,-5.565,63.481,Roll
-1.122,-0.276,0.177,-11.471,-193.629,42.866,Roll
-1.071,-0.003,0.585,-20.142,-286.685,-21.411,Roll
-1.094,0.067,0.988,-63.884,-286.685,-84.866,Roll
-0.837,0.276,0.901,-139.580,-286.685,-211.260,Roll
-0.534,0.087,0.718,-180.898,-286.685,-286.685,Roll
1.016,-0.502,-0.068,-124.311,-286.685,-237.178,Roll
1.476,-0.771,1.011,-4.323,-284.454,-133.866,Roll
1.123,-0.848,0.652,-33.259,-48.466,30.695,Roll
0.786,-0.480,0.086,-69.274,276.115,222.075,Roll
0.489,-0.229,0.107,-41.458,286.685,283.054,Roll
-0.068,0.024,-0.408,54.014,286.685,277.034,Roll
-0.845,0.006,0.217,167.694,286.685,183.199,Roll
-1.599,-0.148,1.141,-15.461,286.685,152.110,Roll
-1.508,-0.452,0.739,-48.475,286.685,154.481,Roll
-1.371,-0.264,-0.004,65.949,285.504,146.492,Roll
-1.371,-0.282,-0.075,91.262,41.046,72.783,Roll
-1.322,-0.097,0.202,7.735,-286.668,16.275,Roll
-0.649,0.016,0.587,-48.344,-286.685,-73.001,Roll
-0.579,0.183,1.149,-118.046,-286.685,-267.995,Roll
-0.192,-0.313,0.652,-174.860,-286.685,-286.685,Roll
1.106,-0.558,0.639,-87.832,-286.685,-182.499,Roll
1.460,-0.808,0.309,-37.800,-239.636,-52.412,Roll
1.495,-0.706,0.224,-24.850,169.024,147.709,Roll
0.735,-0.373,0.094,-8.006,286.685,250.294,Roll
-0.141,-0.033,-0.177,57.479,286.685,286.685,Roll
-1.153,0.436,-0.021,154.884,286.685,210.709,Roll
-1.665,-0.069,0.986,67.427,286.685,136.019,Roll
-1.583,-0.510,0.457,25.812,165.769,93.441,Roll
-1.311,-0.414,0.358,49.201,-129.727,45.570,Roll
-1.094,-0.249,0.392,-36.120,-286.685,-46.515,Roll
-0.685,-0.019,0.769,-65.940,-286.685,-151.366,Roll
-0.181,0.115,0.815,-108.272,-286.685,-241.990,Roll
0.480,-0.376,1.030,-101.728,-286.685,-241.745,Roll
1.030,-0.632,0.678,-80.509,-286.685,-119.402,Roll
1.315,-0.731,0.730,-61.731,-161.044,-2.179,Roll
0.969,-0.765,0.296,-99.715,111.632,168.682,Roll
0.775,-0.437,-0.301,-23.135,286.685,284.865,Roll
-0.001,-0.089,-0.942,81.060,286.685,286.685,Roll
-1.149,0.437,-0.366,224.840,286.685,245.604,Roll
-1.963,-0.056,1.329,155.986,286.685,122.789,Roll
-1.999,-0.384,1.081,-26.801,46.786,114.537,Roll
-1.535,-0.607,0.570,-27.834,-113.173,132.134,Roll
-1.510,-0.114,0.372,-2.345,-282.634,-37.791,Roll
-1.035,0.204,0.629,-159.836,-286.685,-209.186,Roll
-0.218,0.098,0.324,-200.637,-286.685,-286.685,Roll
0.634,-0.513,0.017,-131.320,-286.685,-283.999,Roll
1.287,-0.711,0.126,-56.647,-286.685,-144.156,Roll
1.497,-1.042,0.661,3.710,-146.527,-42.840,Roll
1.261,-0.782,0.191,-56.070,185.780,162.610,Roll
0.847,-0.134,-1.016,15.645,286.685,286.685,Roll
-0.339,0.087,-0.502,236.250,286.685,283.194,Roll
-1.410,0.273,0.463,286.527,286.685,211.269,Roll
-1.935,0.018,1.368,185.693,286.685,99.076,Roll
-1.615,-0.323,0.381,13.790,248.054,53.051,Roll
-1.420,-0.392,0.108,39.847,-100.957,40.985,Roll
-1.072,-0.299,0.291,32.393,-281.400,0.490,Roll
-1.062,-0.012,0.717,-39.051,-286.685,-66.596,Roll
-0.496,0.261,0.974,-151.576,-286.685,-202.212,Roll
-0.073,-0.252,0.509,-212.231,-286.685,-286.466,Roll
1.216,-0.707,0.168,-144.725,-286.685,-179.322,Roll
1.823,-1.042,0.594,-43.339,-136.290,-12.653,Roll
1.508,-0.849,0.679,-73.080,109.961,113.872,Roll
1.119,-0.423,-0.106,-132.029,286.685,282.301,Roll
0.799,-0.065,-0.294,-104.912,286.685,286.685,Roll
-0.446,0.116,-1.120,19.740,286.685,286.685,Roll
-1.425,0.234,-0.808,212.538,286.685,281.059,Roll
-1.999,-0.446,0.891,186.742,286.685,130.034,Roll
-1.695,-0.556,-0.099,104.405,210.919,150.518,Roll
-1.208,-0.144,-0.702,174.860,-68.302,81.506,Roll
-1.198,-0.016,0.284,112.262,-286.685,0.499,Roll
-1.159,0.487,1.536,61.836,-286.685,-97.659,Roll
-0.427,0.408,0.702,-46.060,-286.685,-275.940,Roll
0.774,-0.284,0.297,-67.060,-286.685,-263.314,Roll
1.579,-0.906,0.646,80.281,-283.054,-144.874,Roll
1.534,-0.876,0.936,39.182,-78.444,-80.719,Roll
1.378,-0.634,0.619,-24.876,163.048,15.382,Roll
0.483,-0.163,0.274,-29.514,286.685,155.102,Roll
-0.207,0.244,-0.021,62.029,286.685,152.836,Roll
-0.940,0.494,0.237,100.940,286.685,75.241,Roll
-1.412,0.196,1.013,4.069,286.685,28.761,Roll
-1.566,-0.317,0.125,-141.452,283.237,46.987,Roll
-1.349,-0.525,-0.672,-61.434,54.206,95.970,Roll
-1.483,-0.379,-0.165,31.448,-245.464,38.369,Roll
-1.325,-0.335,0.218,31.806,-286.685,-43.636,Roll
-0.927,0.095,0.653,-54.565,-286.685,-129.710,Roll
-0.127,0.097,0.330,-96.933,-286.685,-195.440,Roll
0.626,-0.333,0.598,-69.772,-286.685,-186.253,Roll
1.205,-0.532,1.281,39.279,-272.142,-104.466,Roll
1.251,-0.495,1.130,24.517,-50.365,-49.420,Roll
1.181,-0.382,0.163,-46.314,271.915,51.397,Roll
0.502,-0.196,-0.496,44.739,286.685,142.992,Roll
-0.562,-0.080,-0.003,131.311,286.685,109.611,Roll
-1.041,0.086,0.496,130.349,286.685,69.746,Roll
-1.416,-0.114,0.366,71.654,286.685,95.051,Roll
-1.459,-0.089,0.463,58.870,284.147,143.334,Roll
-1.991,-0.104,0.258,-123.830,-108.045,164.736,Roll
-1.993,0.006,0.052,-173.092,-286.685,78.488,Roll
-1.523,0.533,0.505,-82.941,-286.685,-38.938,Roll
-0.662,0.297,0.675,-167.396,-286.685,-158.856,Roll
-0.125,0.101,0.454,-270.795,-286.685,-250.101,Roll
0.420,-0.317,0.076,-215.749,-286.685,-249.996,Roll
1.462,-0.719,0.286,-103.661,-286.685,-151.812,Roll
1.722,-0.709,0.699,-41.781,-42.779,-20.510,Roll
1.089,-0.625,0.705,-81.524,173.040,111.177,Roll
0.853,-0.330,-0.038,-29.759,286.685,271.810,Roll
-0.279,0.121,-0.347,157.194,286.685,272.247,Roll
-1.039,-0.109,0.291,165.646,286.685,174.816,Roll
-1.240,-0.195,0.601,111.842,286.685,159.836,Roll
-1.373,-0.015,0.518,100.984,286.685,144.585,Roll
-1.912,-0.029,0.421,108.946,114.380,111.860,Roll
-1.853,-0.161,0.162,61.469,-214.288,47.766,Roll
-1.241,0.259,0.224,100.021,-285.749,11.611,Roll
-0.788,0.228,1.059,24.824,-286.685,-56.507,Roll
-0.219,0.110,0.843,-97.239,-286.685,-132.221,Roll
0.443,-0.263,0.675,-62.466,-286.685,-132.510,Roll
0.897,-0.444,0.727,-25.270,-286.685,-103.933,Roll
1.391,-0.572,1.216,-31.763,-261.984,-73.430,Roll
1.553,-0.609,0.548,-88.848,50.645,-22.566,Roll
1.124,-0.305,0.073,-33.679,286.676,58.109,Roll
0.198,-0.162,0.038,-5.267,286.685,108.290,Roll
-0.575,0.118,-0.011,-6.423,286.685,114.747,Roll
-1.375,0.055,0.661,-36.627,286.685,156.546,Roll
-1.763,-0.118,0.515,-34.694,286.685,172.261,Roll
-1.805,-0.141,0.221,3.684,231.446,143.010,Roll
-1.627,-0.063,0.151,-4.918,39.734,108.334,Roll
-1.476,-0.165,0.223,3.211,-275.397,-16.625,Roll
-1.142,0.212,0.909,-105.630,-286.685,-140.875,Roll
-0.546,0.430,0.523,-272.073,-286.685,-269.701,Roll
0.726,-0.019,-0.251,-279.869,-286.685,-286.685,Roll
1.553,-0.746,-0.438,-150.719,-286.685,-240.826,Roll
1.972,-1.227,0.803,95.699,-207.296,-71.838,Roll
1.391,-0.448,-0.229,17.894,281.138,241.710,Roll
0.026,0.136,-1.015,67.043,286.685,286.685,Roll
-1.315,0.338,-0.654,147.744,286.685,267.759,Roll
-1.781,0.617,-0.070,173.512,286.685,185.771,Roll
-1.999,-0.217,1.329,143.325,286.685,94.920,Roll
-1.903,-0.581,0.819,-21.814,115.036,77.464,Roll
-1.415,-0.649,0.580,-64.689,-286.685,-9.730,Roll
-1.336,-0.003,0.331,-91.639,-286.685,-154.665,Roll
-0.253,0.582,0.366,-138.871,-286.685,-284.681,Roll
0.065,-0.128,0.117,-157.885,-286.685,-286.685,Roll
1.230,-0.313,0.188,-41.466,-286.685,-189.306,Roll
1.668,-1.172,1.327,59.421,-263.996,-89.976,Roll
1.701,-0.624,0.488,-30.083,37.275,134.969,Roll
0.758,-0.049,-0.766,4.375,286.685,286.589,Roll
-0.597,0.154,-0.806,106.426,286.685,286.685,Roll
-1.349,0.679,0.047,285.355,286.685,198.914,Roll
-1.892,0.542,1.511,278.959,286.685,47.154,Roll
-1.999,-0.494,1.342,8.181,278.084,0.184,Roll
-1.438,-0.497,0.190,7.595,63.779,20.580,Roll
-0.776,-0.252,0.118,95.419,-235.060,-10.316,Roll
-0.950,-0.007,0.491,102.043,-286.685,-53.471,Roll
-0.869,0.326,0.848,-41.239,-286.685,-82.609,Roll
-0.523,0.328,0.764,-139.151,-286.685,-195.134,Roll
0.144,-0.190,0.618,-115.115,-286.685,-243.994,Roll
0.881,-0.450,0.426,-86.240,-286.685,-187.688,Roll
1.480,-0.890,0.905,-91.429,-162.111,-78.592,Roll
1.555,-0.692,0.632,-85.925,49.639,26.897,Roll
1.286,-0.273,-0.176,-39.603,286.598,178.999,Roll
0.482,0.087,-0.204,68.014,286.685,225.977,Roll
-0.756,0.269,-0.172,96.635,286.685,163.774,Roll
-1.529,0.169,0.309,56.674,286.685,137.288,Roll
-1.991,-0.461,0.946,-57.208,285.880,145.854,Roll
-1.604,-0.506,0.284,-55.772,168.770,161.271,Roll
-1.294,-0.396,0.322,10.211,-49.053,73.973,Roll
-1.191,-0.291,0.613,-49.333,-266.954,-12.302,Roll
-1.091,-0.173,0.727,-108.509,-286.685,-166.530,Roll
-0.507,0.075,0.668,-94.518,-286.685,-248.684,Roll
-0.040,-0.095,0.293,-121.126,-286.685,-283.413,Roll
0.711,-0.372,0.374,-40.959,-286.685,-231.884,Roll
1.167,-0.609,0.749,-0.341,-248.570,-122.745,Roll
1.118,-0.699,0.552,5.259,-42.735,-39.882,Roll
0.837,-0.544,0.176,-2.931,249.296,116.637,Roll
0.087,-0.303,0.271,23.397,286.685,183.768,Roll
-0.386,-0.297,0.544,58.432,217.009,149.144,Roll
-0.349,-0.286,0.989,53.139,-15.426,109.165,Roll
0.005,-0.392,1.147,15.986,-277.979,28.621,Roll
0.645,-0.628,1.265,81.427,-120.872,18.261,Roll
0.511,-0.364,0.943,68.206,285.154,65.109,Roll
0.083,-0.355,0.026,8.453,286.685,92.400,Roll
-1.441,0.070,0.204,163.476,286.685,85.199,Roll
-1.752,-0.296,1.307,53.384,286.685,25.725,Roll
-1.616,-0.638,0.010,-32.935,95.673,43.557,Roll
-1.074,-0.506,0.035,21.149,-218.251,86.651,Roll
-1.027,-0.077,0.586,20.545,-286.685,25.489,Roll
-0.250,0.401,0.530,-11.865,-286.685,-109.865,Roll
1.243,0.018,0.378,70.569,-286.685,-80.990,Roll
1.313,-0.458,1.092,121.800,-148.225,-11.585,Roll
1.257,-0.595,0.425,-52.071,181.738,-28.647,Roll
0.052,-0.325,-0.172,-30.354,286.685,67.821,Roll
-0.810,0.275,0.296,43.654,286.685,56.315,Roll
-1.598,0.403,1.295,39.900,286.685,57.129,Roll
-1.819,-0.079,1.041,-64.549,286.598,57.986,Roll
-1.461,-0.318,0.260,-11.314,84.639,19.906,Roll
-1.203,-0.354,-0.020,-31.369,-281.663,-0.140,Roll
-0.804,-0.041,0.446,-73.412,-286.685,-44.222,Roll
-0.528,0.103,0.461,-102.690,-286.685,-89.066,Roll
0.194,-0.002,0.576,-42.376,-286.685,-127.960,Roll
0.915,-0.259,1.195,3.246,-286.685,-82.565,Roll
1.143,-0.646,0.937,-46.007,-169.374,-9.222,Roll
1.238,-0.672,0.416,-56.674,87.876,27.230,Roll
0.920,-0.415,0.106,-35.140,285.031,58.415,Roll
-0.417,-0.173,-0.120,-8.724,286.685,113.732,Roll
-1.221,0.225,0.392,84.945,286.685,99.251,Roll
-1.577,0.015,0.923,35.446,286.685,61.399,Roll
-1.455,-0.153,0.609,40.049,286.685,21.044,Roll
-1.234,-0.406,0.062,48.510,134.102,-2.118,Roll
-1.029,-0.261,0.146,15.864,-217.481,29.750,Roll
-0.933,0.116,0.586,-22.243,-286.685,13.396,Roll
-0.778,0.230,0.906,-3.981,-286.685,-39.191,Roll
-0.478,0.334,0.920,-117.941,-286.685,-132.781,Roll
0.293,0.022,0.612,-178.080,-286.685,-224.980,Roll
1.356,-0.504,0.524,-97.939,-286.685,-190.085,Roll
1.568,-0.948,0.523,-9.257,-95.436,-76.116,Roll
1.195,-0.646,0.080,-15.523,147.630,107.940,Roll
0.080,-0.334,-0.478,-3.045,286.685,215.915,Roll
-0.513,-0.124,0.252,23.406,286.685,231.193,Roll
-1.348,0.481,0.773,76.134,286.685,176.374,Roll
-1.787,-0.091,1.141,39.603,286.685,86.441,Roll
-1.693,-0.689,0.655,-19.224,281.111,54.792,Roll
-1.249,-0.499,-0.102,-11.436,35.630,48.816,Roll
-0.898,-0.180,0.051,-15.873,-282.004,-3.220,Roll
-0.575,-0.097,0.447,17.325,-286.685,-86.520,Roll
-0.560,-0.084,0.708,34.877,-286.685,-116.725,Roll
-0.290,0.125,1.158,-22.024,-286.685,-132.947,Roll
0.047,0.015,0.703,-145.364,-286.685,-192.867,Roll
1.095,-0.569,0.660,-40.014,-286.685,-92.558,Roll
1.279,-0.769,0.892,-0.018,-217.114,6.247,Roll
1.125,-0.878,0.792,0.446,-93.397,42.201,Roll
1.002,-0.665,0.415,48.072,164.675,97.081,Roll
0.487,-0.247,-0.225,78.304,286.685,177.363,Roll
-0.124,0.091,-0.125,137.533,286.685,146.598,Roll
-0.602,0.075,0.163,105.061,286.685,71.628,Roll
-1.138,-0.076,0.629,22.356,286.685,33.224,Roll
-1.420,-0.416,0.690,-61.688,286.685,-1.181,Roll
-1.409,-0.476,0.209,-83.274,184.144,8.811,Roll
-1.307,-0.402,-0.011,-36.522,13.422,28.499,Roll
