Ax,Ay,Az,Gx,Gy,Gz,Label
-0.009,-0.743,-1.000,-286.685,89.871,95.743,Pitch
-0.171,-1.161,-1.352,214.401,23.013,56.306,Pitch
-0.330,-0.732,-0.654,286.685,102.637,-137.139,Pitch
-0.067,-0.326,-0.029,286.685,50.120,-205.940,Pitch
0.098,-0.521,0.434,286.685,-10.377,-259.814,Pitch
0.644,0.161,1.297,286.685,-30.704,-280.543,Pitch
0.536,0.123,1.999,243.539,161.744,15.890,Pitch
0.452,0.462,1.563,-286.685,138.863,175.516,Pitch
0.280,-0.287,0.580,-286.685,119.516,191.686,Pitch
-0.032,-0.689,-0.104,-286.685,125.965,179.156,Pitch
0.035,-0.648,-0.649,-286.685,76.186,34.011,Pitch
-0.242,-0.443,-1.417,281.951,11.270,-108.316,Pitch
0.043,-0.228,0.421,286.685,-33.014,-63.464,Pitch
0.181,0.124,0.842,286.685,-84.298,-61.784,Pitch
0.175,-0.076,0.993,286.685,-91.219,-26.040,Pitch
0.245,-0.420,1.989,286.554,59.194,103.635,Pitch
0.108,0.560,1.999,-252.070,286.685,-9.546,Pitch
0.246,0.522,1.751,-286.685,64.995,5.819,Pitch
-0.211,-0.607,-0.099,-286.685,-39.970,64.286,Pitch
-0.234,-0.837,-0.180,-286.685,78.006,24.640,Pitch
-0.168,-0.625,-0.109,-286.685,17.806,-18.331,Pitch
-0.232,-0.968,-0.814,-142.643,-120.225,-18.944,Pitch
-0.297,-0.398,-1.449,286.685,-85.129,-78.969,Pitch
-0.051,-0.078,-0.098,286.685,-58.424,-99.190,Pitch
0.036,-0.014,0.780,286.685,-119.857,-92.645,Pitch
0.201,-0.668,1.416,286.685,-129.316,-4.716,Pitch
0.270,-0.888,1.485,286.685,-113.505,-24.220,Pitch
0.167,-0.219,1.150,221.279,9.966,-83.851,Pitch
0.303,0.342,1.739,-109.637,121.240,-58.678,Pitch
-0.030,-0.191,1.331,-286.685,-19.058,38.824,Pitch
0.040,-0.804,0.157,-286.685,11.734,113.409,Pitch
-0.065,-0.559,0.810,-286.685,123.515,172.130,Pitch
-0.198,-1.148,-0.410,-285.810,1.269,85.339,Pitch
-0.019,-0.824,0.015,286.685,-198.984,-196.158,Pitch
-0.099,-0.540,0.060,286.685,-229.679,-101.482,Pitch
-0.001,-0.890,0.110,286.685,-214.996,-45.080,Pitch
0.130,-0.663,0.022,286.685,-55.440,-82.967,Pitch
0.697,-0.244,1.122,286.685,94.448,40.714,Pitch
0.324,0.578,1.999,-169.934,274.986,95.970,Pitch
0.046,-0.481,1.097,-286.685,73.710,191.319,Pitch
-0.397,-0.874,1.072,49.341,-191.914,28.954,Pitch
-0.218,-1.152,1.112,161.210,-286.685,10.544,Pitch
-0.238,-0.483,-0.226,284.830,-286.685,-5.136,Pitch
0.085,0.027,-0.264,286.685,-60.463,-29.514,Pitch
0.314,-0.076,1.816,80.544,286.685,-148.242,Pitch
0.551,0.370,1.571,-187.845,24.990,-123.699,Pitch
0.404,0.185,1.045,-18.462,-129.535,-52.360,Pitch
-0.310,-0.760,0.878,208.617,-197.776,-55.248,Pitch
0.472,0.126,1.886,29.995,61.014,-6.020,Pitch
0.827,0.706,1.999,-286.685,252.560,59.019,Pitch
0.015,0.078,1.099,-286.685,38.640,161.551,Pitch
-0.677,-1.104,-1.174,-286.685,43.776,107.319,Pitch
0.022,-0.645,0.677,-286.685,68.635,-27.571,Pitch
-0.114,-0.163,-0.746,-286.685,14.665,-24.185,Pitch
0.220,-0.686,-0.534,-223.396,55.440,-49.088,Pitch
0.193,-0.656,-0.571,2.091,30.931,22.794,Pitch
0.067,-1.283,-0.142,286.685,-67.480,64.120,Pitch
-0.009,-0.288,0.193,286.685,-208.154,-30.870,Pitch
0.123,-0.451,0.698,286.685,-200.926,-30.826,Pitch
-0.021,-0.682,1.077,286.685,-170.651,-92.356,Pitch
0.456,-0.488,1.884,286.685,-125.309,-145.460,Pitch
0.638,0.081,1.774,0.805,44.292,-45.404,Pitch
-0.442,-0.692,0.440,-160.038,97.090,-0.175,Pitch
0.316,-0.303,0.962,-81.401,8.269,-78.286,Pitch
0.140,-0.388,1.160,-137.182,25.270,-69.799,Pitch
-0.045,-0.134,0.870,-286.685,-16.774,-38.894,Pitch
0.102,-0.406,0.803,-286.685,-99.146,-19.836,Pitch
0.256,-0.188,-0.440,-286.685,-198.800,70.385,Pitch
-0.062,-1.235,-1.174,-286.685,-120.610,103.451,Pitch
0.708,-1.419,0.023,20.466,17.054,4.646,Pitch
0.111,-1.210,-0.615,275.809,-53.025,3.579,Pitch
0.103,-1.131,-0.153,286.685,-7.630,-120.680,Pitch
0.352,-0.226,0.409,286.685,-88.480,-197.636,Pitch
0.678,-0.077,0.868,286.685,22.628,-151.148,Pitch
0.292,-0.055,1.040,286.685,48.939,-81.751,Pitch
0.452,0.159,0.947,254.459,3.246,-53.900,Pitch
0.356,-0.052,1.068,-47.661,104.353,-39.095,Pitch
0.224,-0.255,1.140,-286.589,121.966,-31.115,Pitch
0.129,-0.345,1.027,-286.685,32.778,-15.549,Pitch
0.156,-0.276,0.875,-286.685,-81.025,-26.390,Pitch
0.296,-0.346,0.502,-286.685,-58.065,-30.966,Pitch
0.465,-0.975,0.441,-286.685,-98.035,48.423,Pitch
0.282,-1.310,-0.398,-248.640,-120.348,86.590,Pitch
0.204,-1.267,-0.139,160.904,-87.316,37.292,Pitch
0.234,-0.992,0.142,237.982,-25.603,30.389,Pitch
0.331,-0.729,0.322,286.685,-9.021,-64.452,Pitch
0.442,-0.676,0.503,286.685,73.176,-96.232,Pitch
0.296,-0.307,0.826,286.685,73.990,-56.656,Pitch
0.366,-0.210,0.956,286.283,14.866,-43.671,Pitch
0.224,-0.136,0.832,17.246,21.691,3.526,Pitch
0.218,-0.242,0.958,-150.229,-8.251,24.308,Pitch
0.298,-0.275,1.051,-286.685,-46.174,39.322,Pitch
0.280,-0.573,0.952,-286.685,-7.175,68.652,Pitch
0.087,-0.699,0.734,-286.685,-55.816,21.849,Pitch
0.239,-0.470,0.639,-286.685,-57.575,-15.356,Pitch
0.347,-0.811,0.167,-286.685,15.540,-51.275,Pitch
0.211,-1.146,-0.183,-247.538,-8.155,-23.275,Pitch
0.335,-1.106,-0.174,-77.000,-5.425,5.224,Pitch
0.570,-1.179,-0.167,67.314,-35.018,21.980,Pitch
0.257,-1.114,0.026,253.242,-10.850,-55.536,Pitch
0.320,-0.959,0.182,286.685,16.555,-67.445,Pitch
0.204,-0.443,0.693,286.685,-82.005,41.440,Pitch
0.586,-0.130,0.917,286.685,-19.574,24.981,Pitch
0.469,-0.313,1.335,286.685,50.899,-57.041,Pitch
0.222,-0.223,0.732,51.975,40.495,-35.193,Pitch
0.199,0.010,0.860,-129.413,56.989,32.279,Pitch
0.220,-0.031,0.883,-228.804,27.956,18.042,Pitch
0.200,-0.340,0.914,-286.685,-32.795,13.755,Pitch
0.357,-0.262,1.163,-286.685,18.358,20.274,Pitch
0.434,-0.872,0.646,-286.685,105.228,-18.734,Pitch
-0.171,-0.821,0.190,-286.685,67.139,43.732,Pitch
0.310,-1.095,0.055,-286.685,14.236,59.342,Pitch
0.141,-1.109,-0.194,-230.545,52.903,71.689,Pitch
0.225,-0.872,-0.087,-10.194,3.168,-15.050,Pitch
0.271,-0.756,0.236,27.834,-16.616,1.339,Pitch
0.201,-0.919,0.216,-22.146,-58.100,13.177,Pitch
0.269,-1.257,-0.390,39.095,-102.174,23.135,Pitch
0.175,-1.007,0.032,286.685,-64.654,-66.544,Pitch
0.245,-0.814,0.494,286.685,10.824,-64.732,Pitch
0.245,-0.446,0.661,286.685,33.959,-52.824,Pitch
-0.017,-0.247,1.032,286.685,-26.206,-8.164,Pitch
0.296,-0.247,1.299,286.466,-60.375,-48.746,Pitch
0.278,-0.054,0.798,149.249,-30.914,-16.074,Pitch
0.295,-0.116,1.038,-80.929,44.091,16.345,Pitch
0.268,0.028,1.078,-286.685,83.615,-6.886,Pitch
-0.083,-0.140,0.759,-286.685,79.826,3.509,Pitch
-0.135,-0.193,0.681,-286.685,-71.741,16.179,Pitch
0.324,-0.826,0.094,-286.685,-132.711,115.588,Pitch
-0.156,-0.966,-0.539,-286.685,131.688,4.585,Pitch
0.407,-1.474,-0.819,104.484,-31.360,-27.895,Pitch
0.206,-1.263,-0.368,286.685,-146.352,-25.655,Pitch
0.359,-0.813,0.396,286.685,4.655,-103.635,Pitch
0.291,-0.661,0.722,286.685,9.783,-94.194,Pitch
0.196,0.019,1.284,286.685,-80.465,-10.229,Pitch
0.343,0.049,0.810,209.492,-84.647,-42.840,Pitch
0.253,-0.292,0.637,-19.460,9.739,-18.909,Pitch
0.239,-0.091,0.993,-254.336,73.106,27.790,Pitch
0.128,-0.307,1.072,-286.685,27.781,23.984,Pitch
0.578,-0.777,0.827,-286.685,8.698,-31.719,Pitch
0.044,-0.539,0.440,-286.685,-44.686,-94.841,Pitch
0.592,-0.761,1.041,-286.685,-63.814,-114.800,Pitch
0.169,-0.801,0.273,-286.685,128.940,-156.940,Pitch
1.177,-1.396,-1.138,-112.000,-104.361,-10.448,Pitch
0.371,-0.977,0.212,285.364,5.128,42.989,Pitch
0.591,-0.982,0.085,286.685,-39.935,-15.523,Pitch
0.792,-0.340,0.715,286.685,40.775,-99.645,Pitch
0.053,0.350,0.998,286.685,-54.075,37.529,Pitch
0.167,0.133,1.008,286.230,8.986,118.247,Pitch
0.126,-0.337,0.841,98.018,88.603,27.685,Pitch
0.288,-0.198,0.995,-286.580,120.382,34.510,Pitch
0.114,-0.289,0.949,-286.685,81.804,112.613,Pitch
0.168,0.072,0.451,-286.685,0.481,82.005,Pitch
0.478,-0.839,0.349,-286.685,60.891,88.559,Pitch
0.131,-0.928,0.182,-286.685,123.497,158.270,Pitch
0.208,-1.245,-0.054,-263.848,24.605,57.382,Pitch
0.126,-1.192,-0.497,-128.292,22.558,56.271,Pitch
-0.059,-1.035,-0.290,124.757,-12.749,32.182,Pitch
-0.140,-1.117,0.135,286.685,-127.636,12.932,Pitch
-0.132,-0.930,0.048,286.685,-233.572,-95.471,Pitch
0.650,-0.491,1.195,286.685,-155.811,-123.454,Pitch
0.915,-0.023,1.224,286.685,-168.385,-163.887,Pitch
0.479,-0.379,0.921,154.429,2.459,-70.228,Pitch
0.327,-0.020,0.555,-6.948,53.944,-19.285,Pitch
0.279,-0.093,1.101,-196.367,130.156,3.999,Pitch
0.120,-0.220,0.919,-286.685,94.850,17.789,Pitch
-0.028,-0.367,0.925,-286.685,-5.512,53.244,Pitch
0.027,-0.382,0.813,-286.685,39.769,57.103,Pitch
0.154,-0.377,0.416,-286.685,215.364,-102.804,Pitch
0.349,-1.166,-0.646,-286.685,64.732,-138.696,Pitch
0.467,-1.195,-0.776,-162.645,-94.054,23.739,Pitch
-0.033,-1.138,-0.386,86.966,-103.836,-34.134,Pitch
0.292,-1.200,-0.375,286.685,-174.991,-91.691,Pitch
0.731,-0.727,0.542,286.685,-63.411,-164.229,Pitch
0.618,-0.361,0.418,286.685,29.584,-137.568,Pitch
0.459,-0.253,0.863,286.685,85.426,-91.175,Pitch
0.082,-0.200,1.179,286.685,36.549,-52.675,Pitch
0.082,0.035,1.171,96.390,13.309,-42.053,Pitch
0.295,-0.552,0.994,-231.761,112.831,5.556,Pitch
0.173,-0.314,0.945,-286.685,-24.019,103.014,Pitch
0.128,-0.151,0.829,-286.685,-174.921,130.812,Pitch
0.548,-0.060,0.600,-286.685,-130.602,145.924,Pitch
-0.104,-1.399,-0.203,-286.685,97.834,153.379,Pitch
0.490,-1.272,-0.353,-164.509,69.536,5.390,Pitch
0.209,-0.939,-0.532,211.496,-78.129,10.544,Pitch
0.227,-0.882,-0.126,286.685,-65.397,-77.245,Pitch
0.501,-0.900,0.514,286.685,-1.120,-175.560,Pitch
0.432,-0.214,1.043,286.685,66.430,-176.645,Pitch
0.271,-0.312,1.373,286.685,-31.299,-88.051,Pitch
0.154,0.036,0.900,109.077,-34.195,-13.720,Pitch
0.214,0.045,0.794,-88.515,7.114,27.011,Pitch
0.264,-0.217,0.775,-286.668,53.025,30.083,Pitch
0.057,-0.311,0.914,-286.685,-13.597,84.131,Pitch
0.240,-0.258,0.748,-286.685,-60.638,107.056,Pitch
0.488,-0.701,0.375,-286.685,66.281,128.590,Pitch
0.331,-1.183,0.352,-286.685,18.673,13.265,Pitch
0.166,-1.424,-0.685,-251.300,15.015,-43.645,Pitch
0.348,-1.101,-0.946,271.504,-36.347,-84.997,Pitch
0.233,-0.513,-0.143,286.685,-58.975,-72.082,Pitch
0.578,-0.594,0.905,286.685,182.884,-125.930,Pitch
0.346,0.075,1.168,286.685,67.104,-83.125,Pitch
0.139,0.239,1.232,275.818,-49.542,-70.271,Pitch
0.152,0.065,0.837,53.051,-18.690,-17.115,Pitch
0.237,-0.143,0.804,-250.381,20.580,29.409,Pitch
0.064,-0.095,0.907,-286.685,-49.446,6.134,Pitch
0.168,-0.060,0.824,-286.685,-54.591,-20.064,Pitch
0.303,-0.565,0.723,-286.685,-65.555,-7.140,Pitch
0.634,-0.493,0.955,-286.685,-183.330,59.474,Pitch
0.163,-1.159,0.012,-284.664,-97.808,43.050,Pitch
0.355,-1.395,-1.044,94.168,-93.100,-29.794,Pitch
0.559,-0.778,-0.367,286.685,54.110,-45.964,Pitch
0.871,-0.504,0.470,286.685,169.768,-193.322,Pitch
0.328,0.780,1.617,286.685,168.525,-156.432,Pitch
0.013,0.430,1.815,278.574,66.124,-113.732,Pitch
0.259,-0.192,0.956,-25.532,-0.061,55.790,Pitch
0.402,0.164,0.720,-264.810,41.851,111.816,Pitch
0.264,-0.042,0.726,-286.685,-91.236,42.140,Pitch
0.308,-0.188,1.061,-286.685,-102.751,49.700,Pitch
0.403,-0.328,1.090,-286.685,-41.011,57.925,Pitch
0.382,-0.052,0.951,-286.685,3.307,39.279,Pitch
0.498,-0.488,0.413,-286.685,64.435,39.147,Pitch
0.309,-0.353,0.463,-286.685,-7.166,21.884,Pitch
0.636,-1.107,-0.136,-202.667,-49.805,45.999,Pitch
0.150,-1.100,0.315,104.519,24.395,96.259,Pitch
0.038,-1.107,0.516,80.185,-0.289,31.535,Pitch
0.201,-1.355,-0.200,278.688,-39.856,-86.161,Pitch
0.900,-0.919,0.168,286.685,26.609,-78.759,Pitch
0.160,0.144,1.514,286.685,180.583,-94.588,Pitch
0.278,-0.205,0.777,286.685,-75.635,-12.084,Pitch
0.043,0.285,0.707,53.331,-66.430,19.644,Pitch
0.365,-0.040,0.801,-159.075,-48.230,-2.336,Pitch
0.228,-0.025,1.015,-286.685,-48.711,-1.750,Pitch
0.293,-0.143,1.097,-286.685,-17.290,24.404,Pitch
0.206,-0.444,0.654,-286.685,-50.978,22.435,Pitch
0.230,-0.607,0.517,-286.685,-78.120,18.664,Pitch
0.628,-1.056,-0.193,-286.685,-193.095,-17.054,Pitch
0.830,-1.302,-1.004,-126.499,-65.555,70.577,Pitch
0.437,-0.919,-0.355,285.110,37.441,47.381,Pitch
0.414,-0.615,-0.261,286.685,53.629,-67.130,Pitch
0.190,-0.194,0.752,286.685,119.910,-105.332,Pitch
0.626,-0.199,1.305,286.685,25.646,-50.409,Pitch
0.196,0.397,0.849,269.045,-87.351,-80.526,Pitch
0.349,-0.016,0.841,-74.804,-21.744,-33.600,Pitch
0.013,-0.364,0.856,-259.394,29.802,0.455,Pitch
0.588,0.042,1.260,-286.685,19.775,-36.811,Pitch
0.277,-0.116,0.785,-286.685,-77.464,19.180,Pitch
0.235,0.016,0.508,-286.685,-82.425,84.341,Pitch
0.877,-0.516,0.640,-286.685,2.896,74.970,Pitch
0.598,-1.317,-0.399,-286.685,-11.699,53.349,Pitch
0.688,-1.489,-0.962,-39.961,-34.974,49.542,Pitch
0.294,-1.147,-0.179,286.685,-25.034,-22.041,Pitch
0.669,-0.960,-0.073,286.685,-59.964,-101.124,Pitch
0.596,0.198,1.049,286.685,146.370,-103.451,Pitch
0.077,0.042,1.376,286.685,60.112,-46.944,Pitch
0.039,-0.085,0.561,36.697,34.186,-69.589,Pitch
0.445,-0.204,0.762,-137.060,-6.265,31.351,Pitch
0.075,-0.045,0.820,-286.685,-75.714,82.040,Pitch
0.173,-0.220,1.021,-286.685,-101.264,75.591,Pitch
0.341,-0.015,0.969,-286.685,-65.170,71.978,Pitch
0.557,-0.411,0.840,-286.685,51.056,29.671,Pitch
0.755,-0.980,0.618,-286.685,95.515,20.003,Pitch
0.363,-0.913,0.203,-286.685,1.199,-8.444,Pitch
0.811,-1.232,-1.136,-169.706,-82.250,55.134,Pitch
0.435,-1.178,-0.741,249.419,-109.174,145.495,Pitch
0.185,-0.600,-0.109,286.685,-166.241,30.581,Pitch
0.655,0.183,1.217,286.685,-75.495,-67.979,Pitch
0.521,0.238,1.620,286.685,-126.849,-154.193,Pitch
0.419,-0.019,0.895,246.444,-44.607,-105.035,Pitch
0.118,-0.097,0.820,-104.685,25.147,-21.753,Pitch
0.394,-0.143,1.121,-286.685,27.554,25.489,Pitch
0.287,-0.221,0.914,-286.685,50.435,14.341,Pitch
0.565,0.115,0.555,-286.685,-8.654,75.171,Pitch
0.279,-0.809,0.401,-286.685,14.297,27.449,Pitch
0.568,-1.129,-0.088,-285.267,13.318,-28.997,Pitch
0.285,-1.209,-0.385,-39.314,-69.449,2.704,Pitch
0.616,-1.257,-0.621,267.409,-134.374,28.989,Pitch
0.568,-0.652,0.319,286.685,-19.486,-7.035,Pitch
0.384,0.174,1.166,286.685,29.024,-31.631,Pitch
0.260,0.236,0.937,286.685,57.129,-123.690,Pitch
-0.106,0.192,0.881,285.381,71.864,-17.649,Pitch
0.325,-0.040,0.943,-127.330,-5.250,29.890,Pitch
0.304,0.069,1.301,-286.685,-23.555,30.415,Pitch
0.156,0.109,1.065,-286.685,85.558,4.900,Pitch
0.141,0.154,0.758,-286.685,35.429,-11.139,Pitch
0.521,-0.737,0.304,-286.685,-135.030,34.606,Pitch
0.275,-1.198,-0.023,-286.641,-16.616,26.233,Pitch
0.497,-1.540,-0.871,-41.545,-24.369,-35.700,Pitch
0.313,-1.186,-0.557,275.091,-46.121,-41.921,Pitch
0.551,-0.247,0.014,286.685,-18.690,-77.963,Pitch
0.530,0.431,1.158,286.685,12.495,-43.164,Pitch
0.749,0.434,0.931,286.685,4.506,-111.895,Pitch
0.090,0.377,1.094,283.369,-90.982,11.996,Pitch
0.342,-0.079,0.774,-136.693,-30.476,93.021,Pitch
0.253,0.270,1.011,-286.685,39.069,19.854,Pitch
0.326,0.075,1.006,-286.685,104.974,-16.222,Pitch
0.177,0.221,0.976,-286.685,49.875,29.899,Pitch
0.336,-0.816,0.532,-286.685,154.140,17.483,Pitch
0.364,-1.251,0.244,-286.676,-21.753,-1.610,Pitch
0.143,-1.510,-1.014,102.848,-136.010,-2.179,Pitch
0.559,-1.020,-0.165,286.685,-120.514,-1.321,Pitch
0.433,-0.208,0.390,286.685,5.189,1.645,Pitch
0.651,0.188,1.480,286.685,-43.024,-72.170,Pitch
0.122,0.278,0.760,286.685,-6.230,-71.969,Pitch
0.065,-0.060,1.035,139.475,-19.976,63.822,Pitch
0.353,0.143,1.111,-285.180,97.055,23.581,Pitch
0.183,0.099,1.190,-286.685,189.070,-11.226,Pitch
0.008,-0.281,0.973,-286.685,-28.962,39.515,Pitch
0.536,-1.035,0.243,-286.685,-126.525,-4.751,Pitch
0.166,-1.084,0.229,-237.458,-1.969,-55.466,Pitch
0.159,-1.072,-0.153,-46.804,3.062,-91.394,Pitch
0.545,-0.957,-0.259,286.685,-117.793,-71.479,Pitch
0.414,-0.165,0.702,286.685,82.311,-17.080,Pitch
0.311,0.401,1.216,286.685,58.791,-66.518,Pitch
0.295,0.521,0.874,286.685,-68.801,-71.575,Pitch
0.293,-0.136,1.160,-26.355,-74.664,20.571,Pitch
0.350,0.122,0.964,-286.685,108.815,-4.970,Pitch
0.341,-0.304,1.044,-286.685,113.488,6.878,Pitch
0.166,-0.244,0.798,-286.685,-43.514,113.190,Pitch
0.651,-1.280,0.796,-286.668,103.110,41.580,Pitch
0.110,-1.054,0.229,-116.357,-47.714,-26.198,Pitch
0.189,-0.757,0.112,-73.036,-0.998,-71.916,Pitch
0.330,-0.962,-0.248,130.524,-59.631,-74.427,Pitch
0.440,-0.344,0.134,286.685,-41.781,-4.926,Pitch
0.456,-0.500,0.746,286.685,22.846,-11.882,Pitch
0.487,-0.282,1.324,286.685,19.880,-32.060,Pitch
0.669,-0.200,1.244,286.685,-34.982,-72.616,Pitch
0.095,0.196,0.862,65.021,-48.099,-51.520,Pitch
0.301,-0.132,1.221,-236.250,6.309,-96.022,Pitch
0.277,-0.531,0.986,-286.685,20.379,-15.750,Pitch
0.243,-0.027,1.315,-286.685,-13.169,90.344,Pitch
-0.050,-0.186,0.906,-286.685,-29.715,99.181,Pitch
0.536,-0.544,-0.009,-286.685,51.380,93.643,Pitch
0.077,-0.853,0.025,-286.685,69.466,142.048,Pitch
0.670,-1.645,-0.085,-166.723,-85.890,72.293,Pitch
0.198,-1.000,-1.082,286.422,-91.245,-11.226,Pitch
0.506,-0.171,0.724,286.685,-167.195,-46.681,Pitch
0.292,0.504,1.352,286.685,-109.200,-35.289,Pitch
0.117,0.087,1.192,286.685,-57.374,-122.701,Pitch
0.242,0.103,0.916,234.482,-62.002,90.991,Pitch
0.154,0.186,1.299,-178.693,125.685,153.860,Pitch
0.529,-0.041,1.034,-286.685,266.079,6.134,Pitch
0.140,-0.142,1.184,-286.685,203.122,59.754,Pitch
0.202,1.031,1.233,-286.685,119.674,58.861,Pitch
0.121,-0.570,0.267,-286.685,174.020,16.004,Pitch
-0.120,-1.068,0.560,-286.685,166.714,26.915,Pitch
0.117,-1.182,-0.418,-276.159,3.150,-118.956,Pitch
0.041,-0.985,-0.404,3.316,-40.871,-133.499,Pitch
0.434,-0.886,0.632,252.000,-111.912,-84.070,Pitch
0.318,-1.160,0.187,241.955,-48.659,-81.217,Pitch
0.471,-0.610,0.085,286.685,-4.008,-92.864,Pitch
0.330,0.094,0.775,286.685,68.136,-75.889,Pitch
0.270,-0.015,1.330,286.685,-39.357,-14.236,Pitch
0.348,0.407,1.504,265.134,-41.414,16.555,Pitch
0.101,-0.113,1.101,-111.562,53.322,21.665,Pitch
-0.001,-0.129,1.076,-286.685,146.309,-1.173,Pitch
-0.122,-0.186,1.015,-286.685,-40.757,18.112,Pitch
-0.022,-0.077,0.582,-286.685,-117.967,-26.101,Pitch
0.291,-0.619,-0.052,-286.685,66.614,-5.740,Pitch
0.266,-1.059,-0.164,-286.685,32.305,-57.969,Pitch
0.738,-1.639,-0.985,-134.129,2.783,-44.266,Pitch
0.515,-1.375,-0.252,254.231,-32.708,31.316,Pitch
0.493,-0.567,-0.258,286.685,-198.643,-0.464,Pitch
0.339,-0.315,1.199,286.685,75.670,-65.188,Pitch
0.249,-0.255,1.210,286.685,-10.483,-76.842,Pitch
0.288,0.125,0.949,272.869,-26.110,-93.354,Pitch
0.135,-0.224,0.862,-82.451,35.534,-46.856,Pitch
-0.016,-0.263,0.899,-286.685,69.991,15.050,Pitch
-0.081,-0.451,0.508,-286.685,-65.957,16.958,Pitch
0.165,-0.549,0.288,-286.685,-84.499,57.278,Pitch
0.677,-0.689,0.361,-286.685,43.076,110.451,Pitch
0.286,-1.209,0.003,-228.699,14.971,82.285,Pitch
-0.184,-1.686,-0.288,208.285,-183.977,38.736,Pitch
0.554,-1.310,0.264,286.685,-125.904,-38.395,Pitch
0.540,-0.749,0.629,286.685,-49.534,-102.200,Pitch
0.217,-0.432,0.744,286.685,16.039,-85.041,Pitch
0.303,0.030,0.850,286.685,-206.973,-134.680,Pitch
0.353,-0.543,1.085,26.845,71.864,-47.197,Pitch
-0.076,-0.440,1.032,-114.459,123.183,62.274,Pitch
0.143,-0.469,0.870,-286.685,31.806,182.525,Pitch
0.328,-0.065,0.744,-286.685,82.688,69.921,Pitch
0.698,0.167,0.809,-286.685,67.961,133.009,Pitch
0.147,-0.616,0.132,-286.685,36.208,76.169,Pitch
-0.279,-1.314,-0.324,-286.685,41.921,-107.021,Pitch
0.327,-1.555,0.051,-96.574,7.315,-179.979,Pitch
0.296,-1.210,0.039,87.614,13.265,-148.129,Pitch
0.200,-0.730,0.080,193.016,-17.701,-117.259,Pitch
0.586,-0.712,0.676,274.794,-112.840,-55.729,Pitch
0.485,-0.263,0.501,286.685,-61.119,-48.265,Pitch
0.378,-0.131,0.682,286.685,35.315,-30.161,Pitch
0.150,-0.148,0.905,286.685,79.853,-26.784,Pitch
0.258,-0.366,1.314,202.711,212.301,30.686,Pitch
0.147,-0.486,1.359,-178.553,23.923,72.030,Pitch
0.395,-0.379,0.909,-286.685,-51.634,76.580,Pitch
0.568,-0.208,0.668,-286.685,3.080,101.946,Pitch
0.307,-0.411,0.374,-286.685,74.139,81.952,Pitch
-0.123,-0.520,0.383,-286.685,135.870,-72.214,Pitch
0.172,-0.689,0.159,-286.685,54.189,-154.079,Pitch
0.254,-1.109,-0.320,-286.685,194.294,-104.939,Pitch
0.483,-1.404,-1.086,-71.592,22.006,-63.333,Pitch
0.567,-1.050,-0.766,286.685,-208.128,6.282,Pitch
0.581,-0.528,0.444,286.685,-117.976,-57.050,Pitch
0.569,-0.222,0.741,286.685,7.534,-151.646,Pitch
0.450,-0.180,0.997,286.685,43.916,-137.585,Pitch
-0.034,-0.343,1.120,272.457,69.562,-5.320,Pitch
0.045,-0.196,0.869,-45.579,24.622,44.765,Pitch
0.256,-0.027,1.066,-283.106,62.090,29.942,Pitch
0.430,-0.303,1.219,-286.685,103.967,-20.667,Pitch
-0.132,-0.049,0.542,-286.685,-44.091,-36.689,Pitch
0.132,-0.568,0.435,-286.685,122.150,-26.434,Pitch
1.089,-1.211,-1.123,-286.685,96.906,-23.835,Pitch
0.732,-1.282,-0.319,-15.557,-66.036,107.923,Pitch
0.626,-1.311,-1.003,259.411,-151.917,50.750,Pitch
0.556,-0.774,0.372,286.685,-179.533,-17.185,Pitch
0.596,-0.063,0.866,286.685,35.201,-55.178,Pitch
0.157,0.244,0.926,286.685,-64.444,-100.503,Pitch
0.436,-0.008,1.406,240.249,-53.786,36.540,Pitch
-0.071,-0.285,1.007,-42.682,56.647,78.076,Pitch
0.052,-0.404,1.161,-286.685,75.652,46.147,Pitch
0.089,-0.290,0.930,-286.685,39.812,-75.364,Pitch
0.776,0.224,0.853,-286.685,36.759,-48.737,Pitch
0.070,-0.660,0.434,-286.685,1.890,43.627,Pitch
0.193,-0.679,0.193,-286.685,18.410,-108.474,Pitch
0.247,-1.321,0.203,-208.119,-85.592,-130.637,Pitch
0.591,-1.432,-0.305,74.445,-31.850,-102.480,Pitch
0.236,-0.639,0.134,286.685,28.166,-26.722,Pitch
0.561,-0.299,0.431,286.685,-70.088,17.430,Pitch
0.506,0.046,0.836,286.685,-21.096,-16.651,Pitch
0.516,0.068,1.227,286.685,-8.199,-110.451,Pitch
0.557,-0.110,1.361,263.742,83.046,-133.385,Pitch
0.117,-0.205,0.906,29.041,57.724,-8.540,Pitch
0.358,-0.149,1.043,-211.820,145.609,-11.270,Pitch
0.220,-0.288,0.998,-283.946,103.276,14.744,Pitch
0.298,-0.598,1.260,-286.685,-74.349,22.015,Pitch
0.076,-0.370,0.860,-286.685,-134.741,-17.185,Pitch
0.343,-0.919,0.402,-286.685,11.778,-37.678,Pitch
0.060,-0.909,0.828,-286.685,94.605,-96.276,Pitch
0.588,-1.041,-0.020,-246.549,9.415,-67.279,Pitch
0.747,-0.857,-0.415,-179.217,-64.059,-50.295,Pitch
0.743,-0.812,-0.260,-33.609,-25.165,31.745,Pitch
0.783,-0.581,-0.182,280.490,8.076,29.925,Pitch
0.397,-0.578,0.201,286.685,1.050,40.495,Pitch
